date,year,tournament,series,court,surface,round,best_of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,status,win_counts,tsets
2020-11-17,2020,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3,Thiem D.,Nadal R.,3.0,2.0,9125.0,9850.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,173,2.0
2020-11-17,2020,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3,Tsitsipas S.,Rublev A.,6.0,8.0,5925.0,3919.0,6.0,1.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,170,3.0
2020-11-18,2020,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3,Zverev A.,Schwartzman D.,7.0,9.0,5525.0,3455.0,6.0,3.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,226,3.0
2020-11-18,2020,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3,Medvedev D.,Djokovic N.,4.0,1.0,6970.0,11830.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,195,2.0
2020-11-19,2020,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3,Nadal R.,Tsitsipas S.,2.0,6.0,9850.0,5925.0,6.0,4.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,207,3.0
2020-11-19,2020,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3,Rublev A.,Thiem D.,8.0,3.0,3919.0,9125.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,154,2.0
2020-11-20,2020,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3,Djokovic N.,Zverev A.,1.0,7.0,11830.0,5525.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,216,2.0
2020-11-20,2020,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3,Medvedev D.,Schwartzman D.,4.0,9.0,6970.0,3455.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,195,2.0
2020-11-21,2020,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,3,Medvedev D.,Nadal R.,4.0,2.0,6970.0,9850.0,3.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,195,3.0
2020-11-21,2020,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,3,Thiem D.,Djokovic N.,3.0,1.0,9125.0,11830.0,7.0,5.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,173,3.0
2020-11-22,2020,Masters Cup,Masters Cup,Indoor,Hard,The Final,3,Medvedev D.,Thiem D.,4.0,3.0,6970.0,9125.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,195,3.0
2021-01-07,2021,Antalya Open,ATP250,Indoor,Hard,1st Round,3,Ruusuvuori E.,Vesely J.,87.0,67.0,806.0,928.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,28,2.0
2021-01-07,2021,Delray Beach Open,ATP250,Outdoor,Hard,1st Round,3,Korda S.,Kwon S.W.,119.0,95.0,566.0,768.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,30,2.0
2021-01-07,2021,Antalya Open,ATP250,Indoor,Hard,1st Round,3,Basilashvili N.,Arnaboldi A.,40.0,267.0,1395.0,206.0,4.0,6.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,111,3.0
2021-01-07,2021,Delray Beach Open,ATP250,Outdoor,Hard,1st Round,3,Monteiro T.,Bellucci T.,84.0,281.0,820.0,185.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,42,2.0
2021-01-07,2021,Delray Beach Open,ATP250,Outdoor,Hard,1st Round,3,Mager G.,Harrison R.,101.0,481.0,733.0,73.0,3.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,22,3.0
2021-01-07,2021,Antalya Open,ATP250,Indoor,Hard,1st Round,3,Travaglia S.,Kecmanovic M.,75.0,42.0,869.0,1328.0,1.0,6.0,6.0,4.0,6.0,0.0,,,,,2.0,1.0,Completed,24,3.0
2021-01-07,2021,Delray Beach Open,ATP250,Outdoor,Hard,1st Round,3,Paul T.,Nam J.S.,52.0,268.0,1080.0,205.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,49,2.0
2021-01-07,2021,Antalya Open,ATP250,Indoor,Hard,1st Round,3,Bublik A.,Caruso S.,49.0,76.0,1090.0,858.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,62,2.0
2021-01-07,2021,Antalya Open,ATP250,Indoor,Hard,1st Round,3,Goffin D.,Herbert P.H.,16.0,83.0,2555.0,822.0,3.0,6.0,7.0,5.0,6.0,0.0,,,,,2.0,1.0,Completed,137,3.0
2021-01-07,2021,Antalya Open,ATP250,Indoor,Hard,1st Round,3,Celikbilek A.,Zuk K.,309.0,262.0,150.0,209.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,3,2.0
2021-01-08,2021,Antalya Open,ATP250,Indoor,Hard,1st Round,3,Chardy J.,Albot R.,72.0,85.0,880.0,817.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,86,2.0
2021-01-08,2021,Antalya Open,ATP250,Indoor,Hard,1st Round,3,Struff J.L.,Kotov P.,37.0,269.0,1450.0,205.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,116,2.0
2021-01-08,2021,Antalya Open,ATP250,Indoor,Hard,1st Round,3,Fognini F.,Vrbensky M.,17.0,311.0,2400.0,148.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,129,2.0
2021-01-08,2021,Antalya Open,ATP250,Indoor,Hard,1st Round,3,Grenier H.,Molcan A.,250.0,313.0,220.0,145.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1,2.0
2021-01-08,2021,Antalya Open,ATP250,Indoor,Hard,1st Round,3,Kuhn N.,Bachinger M.,253.0,279.0,219.0,189.0,3.0,6.0,6.0,3.0,4.0,1.0,,,,,1.0,1.0,Retired,3,2.0
2021-01-08,2021,Delray Beach Open,ATP250,Outdoor,Hard,1st Round,3,Querrey S.,Mcdonald M.,56.0,194.0,1065.0,335.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,92,2.0
2021-01-08,2021,Delray Beach Open,ATP250,Outdoor,Hard,1st Round,3,Karlovic I.,Andujar P.,148.0,59.0,444.0,1044.0,6.0,3.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,40,3.0
2021-01-08,2021,Delray Beach Open,ATP250,Outdoor,Hard,1st Round,3,Quiroz R.,Rubin N.,293.0,251.0,171.0,219.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3,2.0
2021-01-08,2021,Antalya Open,ATP250,Indoor,Hard,1st Round,3,Andreev A.,Ilhan M.,564.0,571.0,52.0,51.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2,2.0
2021-01-08,2021,Antalya Open,ATP250,Indoor,Hard,1st Round,3,Lamasine T.,Gerasimov E.,271.0,78.0,204.0,840.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2,2.0
2021-01-08,2021,Delray Beach Open,ATP250,Outdoor,Hard,1st Round,3,Fratangelo B.,King K.,274.0,304.0,195.0,154.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,16,2.0
2021-01-08,2021,Delray Beach Open,ATP250,Outdoor,Hard,1st Round,3,Harrison C.,Etcheverry T.,280.0,256.0,225.0,216.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,4,2.0
2021-01-08,2021,Delray Beach Open,ATP250,Outdoor,Hard,1st Round,3,Galan D.E.,Martin A.,115.0,100.0,606.0,734.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,12,2.0
2021-01-08,2021,Delray Beach Open,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,Aragone J.C.,74.0,299.0,877.0,165.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,97,2.0
2021-01-08,2021,Antalya Open,ATP250,Indoor,Hard,1st Round,3,Kuzmanov D.,Djere L.,298.0,55.0,166.0,1068.0,6.0,1.0,3.0,2.0,,,,,,,1.0,0.0,Retired,2,1.0
2021-01-08,2021,Antalya Open,ATP250,Indoor,Hard,1st Round,3,Berrettini M.,Kirkin E.,10.0,446.0,3085.0,83.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,107,2.0
2021-01-08,2021,Antalya Open,ATP250,Indoor,Hard,1st Round,3,De Minaur A.,Jaziri M.,23.0,249.0,1860.0,220.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,94,2.0
2021-01-09,2021,Delray Beach Open,ATP250,Outdoor,Hard,2nd Round,3,Korda S.,Paul T.,119.0,52.0,566.0,1080.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,30,3.0
2021-01-09,2021,Delray Beach Open,ATP250,Outdoor,Hard,2nd Round,3,Mager G.,Querrey S.,101.0,56.0,733.0,1065.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,22,2.0
2021-01-09,2021,Antalya Open,ATP250,Indoor,Hard,2nd Round,3,Travaglia S.,Ruusuvuori E.,75.0,87.0,869.0,806.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,24,2.0
2021-01-09,2021,Delray Beach Open,ATP250,Outdoor,Hard,2nd Round,3,Harrison C.,Garin C.,280.0,22.0,225.0,2180.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,4,2.0
2021-01-09,2021,Antalya Open,ATP250,Indoor,Hard,2nd Round,3,Goffin D.,Kuhn N.,16.0,253.0,2555.0,219.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,137,2.0
2021-01-09,2021,Antalya Open,ATP250,Indoor,Hard,2nd Round,3,De Minaur A.,Andreev A.,23.0,564.0,1860.0,52.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,94,2.0
2021-01-09,2021,Antalya Open,ATP250,Indoor,Hard,2nd Round,3,Basilashvili N.,Celikbilek A.,40.0,309.0,1395.0,150.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,111,2.0
2021-01-09,2021,Delray Beach Open,ATP250,Outdoor,Hard,1st Round,3,Tiafoe F.,Young D.,62.0,327.0,1005.0,135.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,95,2.0
2021-01-10,2021,Antalya Open,ATP250,Indoor,Hard,2nd Round,3,Struff J.L.,Grenier H.,37.0,250.0,1450.0,220.0,,,,,,,,,,,,,Walkover,116,0.0
2021-01-10,2021,Delray Beach Open,ATP250,Outdoor,Hard,2nd Round,3,Quiroz R.,Karlovic I.,293.0,148.0,171.0,444.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3,2.0
2021-01-10,2021,Antalya Open,ATP250,Indoor,Hard,2nd Round,3,Bublik A.,Lamasine T.,49.0,271.0,1090.0,204.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,62,2.0
2021-01-10,2021,Delray Beach Open,ATP250,Outdoor,Hard,2nd Round,3,Isner J.,Monteiro T.,25.0,84.0,1850.0,820.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,130,2.0
2021-01-10,2021,Delray Beach Open,ATP250,Outdoor,Hard,2nd Round,3,Hurkacz H.,Galan D.E.,35.0,115.0,1518.0,606.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,75,2.0
2021-01-10,2021,Antalya Open,ATP250,Indoor,Hard,2nd Round,3,Berrettini M.,Kuzmanov D.,10.0,298.0,3085.0,166.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,107,2.0
2021-01-10,2021,Delray Beach Open,ATP250,Outdoor,Hard,2nd Round,3,Tiafoe F.,Fratangelo B.,62.0,274.0,1005.0,195.0,6.0,4.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,95,3.0
2021-01-10,2021,Antalya Open,ATP250,Indoor,Hard,2nd Round,3,Chardy J.,Fognini F.,72.0,17.0,880.0,2400.0,7.0,6.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,86,3.0
2021-01-11,2021,Antalya Open,ATP250,Indoor,Hard,Quarterfinals,3,De Minaur A.,Basilashvili N.,23.0,40.0,1860.0,1395.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,94,2.0
2021-01-11,2021,Delray Beach Open,ATP250,Outdoor,Hard,Quarterfinals,3,Harrison C.,Mager G.,280.0,101.0,225.0,733.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4,2.0
2021-01-11,2021,Delray Beach Open,ATP250,Outdoor,Hard,2nd Round,3,Norrie C.,Mannarino A.,74.0,34.0,877.0,1561.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,97,2.0
2021-01-11,2021,Antalya Open,ATP250,Indoor,Hard,Quarterfinals,3,Chardy J.,Struff J.L.,72.0,37.0,880.0,1450.0,4.0,6.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,86,3.0
2021-01-11,2021,Delray Beach Open,ATP250,Outdoor,Hard,Quarterfinals,3,Korda S.,Isner J.,119.0,25.0,566.0,1850.0,6.0,3.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,30,3.0
2021-01-11,2021,Antalya Open,ATP250,Indoor,Hard,Quarterfinals,3,Bublik A.,Berrettini M.,49.0,10.0,1090.0,3085.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,62,2.0
2021-01-11,2021,Antalya Open,ATP250,Indoor,Hard,Quarterfinals,3,Goffin D.,Travaglia S.,16.0,75.0,2555.0,869.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,137,2.0
2021-01-11,2021,Delray Beach Open,ATP250,Outdoor,Hard,Quarterfinals,3,Hurkacz H.,Quiroz R.,35.0,293.0,1518.0,171.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,75,2.0
2021-01-12,2021,Delray Beach Open,ATP250,Outdoor,Hard,Quarterfinals,3,Norrie C.,Tiafoe F.,74.0,62.0,877.0,1005.0,6.0,0.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,97,3.0
2021-01-12,2021,Antalya Open,ATP250,Indoor,Hard,Semifinals,3,De Minaur A.,Goffin D.,23.0,16.0,1860.0,2555.0,6.0,4.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,94,3.0
2021-01-12,2021,Antalya Open,ATP250,Indoor,Hard,Semifinals,3,Bublik A.,Chardy J.,49.0,72.0,1090.0,880.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,62,3.0
2021-01-12,2021,Delray Beach Open,ATP250,Outdoor,Hard,Semifinals,3,Hurkacz H.,Harrison C.,35.0,280.0,1518.0,225.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,75,2.0
2021-01-13,2021,Delray Beach Open,ATP250,Outdoor,Hard,Semifinals,3,Korda S.,Norrie C.,119.0,74.0,566.0,877.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,30,2.0
2021-01-13,2021,Antalya Open,ATP250,Indoor,Hard,The Final,3,De Minaur A.,Bublik A.,23.0,49.0,1860.0,1090.0,,2.0,,,,,,,,,0.0,,Retired,94,0.0
2021-01-13,2021,Delray Beach Open,ATP250,Outdoor,Hard,The Final,3,Hurkacz H.,Korda S.,35.0,119.0,1518.0,566.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,75,2.0
2021-01-31,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Bedene A.,Uchiyama Y.,58.0,106.0,1055.0,701.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,79,2.0
2021-01-31,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Majchrzak K.,Djere L.,109.0,56.0,690.0,1068.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,7,2.0
2021-01-31,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Vukic A.,Lu Y.,195.0,1008.0,334.0,10.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2,2.0
2021-02-01,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Chardy J.,Cilic M.,66.0,43.0,950.0,1325.0,2.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,86,3.0
2021-02-01,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Bourchier H.,Polmans M.,324.0,125.0,138.0,546.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1,2.0
2021-02-01,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Purcell M.,Gombos N.,238.0,89.0,241.0,797.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,5,2.0
2021-02-01,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Kubler J.,Sonego L.,265.0,34.0,210.0,1588.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2,3.0
2021-02-01,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,O Connell C.,Koepfer D.,121.0,68.0,565.0,931.0,5.0,7.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,5,3.0
2021-02-01,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Kwon S.W.,Martin A.,97.0,102.0,768.0,734.0,6.0,3.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,30,3.0
2021-02-01,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Anderson K.,Lopez F.,82.0,63.0,825.0,998.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,111,2.0
2021-02-01,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Travaglia S.,Carballes Baena R.,71.0,98.0,894.0,751.0,2.0,6.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,24,3.0
2021-02-01,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Bolt A.,Kokkinakis T.,174.0,266.0,380.0,209.0,2.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,13,3.0
2021-02-01,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Mannarino A.,Ymer M.,35.0,95.0,1561.0,775.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,112,2.0
2021-02-01,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Fucsovics M.,Cecchinato M.,55.0,79.0,1072.0,838.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,89,2.0
2021-02-01,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Paul T.,Norrie C.,53.0,67.0,1080.0,935.0,4.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,49,3.0
2021-02-01,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Gerasimov E.,Harris L.,78.0,91.0,840.0,793.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,39,2.0
2021-02-01,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Sousa P.,Tu L.,108.0,,698.0,,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,8,2.0
2021-02-01,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Caruso S.,Seppi A.,76.0,107.0,858.0,699.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,19,2.0
2021-02-01,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Coria F.,Albot R.,92.0,85.0,783.0,817.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,22,2.0
2021-02-01,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Moutet C.,Tiafoe F.,80.0,62.0,838.0,1005.0,3.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,30,3.0
2021-02-01,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Berankis R.,Nagal S.,72.0,139.0,889.0,480.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,39,2.0
2021-02-01,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Mcdonald M.,Gasquet R.,194.0,48.0,335.0,1155.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,41,2.0
2021-02-01,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Mott B.,46.0,481.0,1210.0,74.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,114,2.0
2021-02-02,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Alcaraz C.,Balazs A.,146.0,94.0,464.0,779.0,2.0,2.0,,,,,,,,,0.0,0.0,Retired,28,0.0
2021-02-02,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Ruusuvuori E.,Troicki V.,86.0,202.0,816.0,326.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,28,2.0
2021-02-02,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Haase R.,Coppejans K.,198.0,178.0,330.0,368.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,61,2.0
2021-02-02,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Popyrin A.,Gojo B.,114.0,226.0,631.0,258.0,6.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,36,3.0
2021-02-02,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Duckworth J.,Machac T.,105.0,197.0,709.0,333.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,27,2.0
2021-02-02,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Harris A.,Daniel T.,232.0,117.0,251.0,591.0,5.0,7.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,1,3.0
2021-02-02,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Torpegaard M.,Martinez P.,193.0,87.0,340.0,810.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1,2.0
2021-02-02,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Sweeny D.,Nam J.S.,797.0,273.0,22.0,205.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1,2.0
2021-02-02,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Kukushkin M.,Londero J.I.,90.0,81.0,796.0,832.0,4.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,56,3.0
2021-02-02,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Querrey S.,Laaksonen H.,51.0,136.0,1085.0,492.0,4.0,6.0,7.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,92,3.0
2021-02-02,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Sugita Y.,Halys Q.,104.0,206.0,721.0,310.0,3.0,6.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,35,3.0
2021-02-02,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Stakhovsky S.,Safiullin R.,201.0,182.0,329.0,357.0,6.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,12,3.0
2021-02-02,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Kyrgios N.,Muller A.,47.0,209.0,1170.0,305.0,3.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,82,3.0
2021-02-02,2021,Murray River Open,ATP250,Outdoor,Hard,2nd Round,3,Gerasimov E.,Fucsovics M.,78.0,55.0,840.0,1072.0,6.0,3.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,39,3.0
2021-02-02,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Cuevas P.,Andujar P.,70.0,59.0,927.0,1044.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,71,2.0
2021-02-02,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Vesely J.,Ferreira Silva F.,69.0,184.0,928.0,356.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,63,2.0
2021-02-02,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Sandgren T.,Smith J.P.,50.0,318.0,1088.0,143.0,6.0,3.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,47,3.0
2021-02-02,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Herbert P.H.,Cressy M.,84.0,171.0,822.0,389.0,6.0,7.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,75,3.0
2021-02-02,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Vilella Martinez M.,Hanfmann Y.,188.0,101.0,346.0,736.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4,2.0
2021-02-02,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Thompson J.,Mager G.,52.0,96.0,1084.0,770.0,4.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,68,3.0
2021-02-02,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Ebden M.,Delbonis F.,320.0,77.0,141.0,851.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,39,2.0
2021-02-02,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Stebe C.M.,Dellien H.,128.0,112.0,534.0,646.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,15,2.0
2021-02-02,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Monteiro T.,Fancutt T.,83.0,562.0,824.0,53.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,42,2.0
2021-02-02,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Simon G.,Ymer E.,64.0,204.0,990.0,314.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,90,2.0
2021-02-02,2021,Murray River Open,ATP250,Outdoor,Hard,2nd Round,3,Giron M.,Mannarino A.,73.0,35.0,884.0,1561.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,34,2.0
2021-02-02,2021,Murray River Open,ATP250,Outdoor,Hard,1st Round,3,Giron M.,Mmoh M.,73.0,177.0,884.0,368.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,34,2.0
2021-02-02,2021,Murray River Open,ATP250,Outdoor,Hard,2nd Round,3,Berankis R.,Kubler J.,72.0,265.0,889.0,210.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,39,2.0
2021-02-02,2021,Great Ocean Road Open,ATP250,Outdoor,Hard,1st Round,3,Van De Zandschulp B.,Schoolkate T.,159.0,844.0,423.0,18.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,15,2.0
2021-02-02,2021,Murray River Open,ATP250,Outdoor,Hard,2nd Round,3,Evans D.,Sousa P.,33.0,108.0,1589.0,698.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,68,2.0
