date,year,tournament,series,court,surface,round,best_of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,status,win_counts,tsets,s1win,s1loss,s1win(%)
2021-05-05,2021,Mutua Madrid Open,Masters 1000,Outdoor,Clay,2nd Round,3,Ruud C.,Nishioka Y.,22.0,60.0,2340.0,1052.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,102,2.0,86,5,95.0
2021-05-05,2021,Mutua Madrid Open,Masters 1000,Outdoor,Clay,2nd Round,3,Nadal R.,Alcaraz C.,2.0,120.0,9810.0,654.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,207,2.0,206,4,98.0
2021-05-05,2021,Mutua Madrid Open,Masters 1000,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Paire B.,5.0,35.0,7910.0,1659.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,170,2.0,166,17,91.0
2021-05-05,2021,Mutua Madrid Open,Masters 1000,Outdoor,Clay,2nd Round,3,Zverev A.,Nishikori K.,6.0,43.0,6125.0,1453.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,226,2.0,226,23,91.0
2021-05-06,2021,Mutua Madrid Open,Masters 1000,Outdoor,Clay,3rd Round,3,Ruud C.,Tsitsipas S.,22.0,5.0,2340.0,7910.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,102,2.0,86,33,72.0
2021-05-06,2021,Mutua Madrid Open,Masters 1000,Outdoor,Clay,3rd Round,3,Berrettini M.,Delbonis F.,10.0,77.0,3493.0,944.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,107,2.0,104,11,90.0
2021-05-06,2021,Mutua Madrid Open,Masters 1000,Outdoor,Clay,3rd Round,3,Zverev A.,Evans D.,6.0,26.0,6125.0,2140.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,226,2.0,226,13,95.0
2021-05-06,2021,Mutua Madrid Open,Masters 1000,Outdoor,Clay,3rd Round,3,Nadal R.,Popyrin A.,2.0,76.0,9810.0,949.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,207,2.0,206,10,95.0
2021-05-06,2021,Mutua Madrid Open,Masters 1000,Outdoor,Clay,3rd Round,3,Thiem D.,De Minaur A.,4.0,24.0,8365.0,2235.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,173,2.0,173,18,91.0
2021-05-07,2021,Mutua Madrid Open,Masters 1000,Outdoor,Clay,Quarterfinals,3,Thiem D.,Isner J.,4.0,39.0,8365.0,1550.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,173,3.0,173,14,93.0
2021-05-07,2021,Mutua Madrid Open,Masters 1000,Outdoor,Clay,Quarterfinals,3,Berrettini M.,Garin C.,10.0,25.0,3493.0,2215.0,5.0,7.0,6.0,3.0,6.0,0.0,,,,,2.0,1.0,Completed,107,3.0,104,10,91.0
2021-05-07,2021,Mutua Madrid Open,Masters 1000,Outdoor,Clay,Quarterfinals,3,Ruud C.,Bublik A.,22.0,44.0,2340.0,1453.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,102,2.0,86,11,89.0
2021-05-07,2021,Mutua Madrid Open,Masters 1000,Outdoor,Clay,Quarterfinals,3,Zverev A.,Nadal R.,6.0,2.0,6125.0,9810.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0,226,19,92.0
2021-05-08,2021,Mutua Madrid Open,Masters 1000,Outdoor,Clay,Semifinals,3,Zverev A.,Thiem D.,6.0,4.0,6125.0,8365.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0,226,21,91.0
2021-05-08,2021,Mutua Madrid Open,Masters 1000,Outdoor,Clay,Semifinals,3,Berrettini M.,Ruud C.,10.0,22.0,3493.0,2340.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,107,2.0,104,15,87.0
2021-05-09,2021,Mutua Madrid Open,Masters 1000,Outdoor,Clay,The Final,3,Zverev A.,Berrettini M.,6.0,10.0,6125.0,3493.0,6.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,226,3.0,226,16,93.0
2021-05-11,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,1st Round,3,Berrettini M.,Basilashvili N.,9.0,30.0,4048.0,1885.0,4.0,6.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,107,3.0,104,17,86.0
2021-05-11,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,2nd Round,3,Djokovic N.,Fritz T.,1.0,31.0,11463.0,1830.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,216,2.0,216,14,94.0
2021-05-12,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,2nd Round,3,Berrettini M.,Millman J.,9.0,42.0,4048.0,1486.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,107,2.0,104,14,88.0
2021-05-12,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,2nd Round,3,Zverev A.,Dellien H.,6.0,128.0,6945.0,594.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,226,2.0,226,6,97.0
2021-05-12,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,2nd Round,3,Thiem D.,Fucsovics M.,4.0,44.0,8365.0,1421.0,3.0,6.0,7.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,173,3.0,173,16,92.0
2021-05-12,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,2nd Round,3,Rublev A.,Struff J.L.,7.0,41.0,6000.0,1545.0,6.0,7.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,154,3.0,147,23,86.0
2021-05-12,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Cilic M.,5.0,43.0,7610.0,1433.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,170,2.0,166,27,86.0
2021-05-12,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,2nd Round,3,Nadal R.,Sinner J.,3.0,18.0,9630.0,2545.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,207,2.0,206,12,94.0
2021-05-13,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,3rd Round,3,Djokovic N.,Davidovich Fokina A.,1.0,48.0,11463.0,1328.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,216,2.0,216,7,97.0
2021-05-13,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,3rd Round,3,Rublev A.,Bautista Agut R.,7.0,11.0,6000.0,3170.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,154,2.0,147,22,87.0
2021-05-13,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,3rd Round,3,Nadal R.,Shapovalov D.,3.0,14.0,9630.0,2855.0,3.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,207,3.0,206,16,93.0
2021-05-13,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,3rd Round,3,Tsitsipas S.,Berrettini M.,5.0,9.0,7610.0,4048.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,170,2.0,166,16,91.0
2021-05-13,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,3rd Round,3,Zverev A.,Nishikori K.,6.0,45.0,6945.0,1408.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,226,3.0,226,23,91.0
2021-05-14,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,Quarterfinals,3,Nadal R.,Zverev A.,3.0,6.0,9630.0,6945.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,207,2.0,206,27,88.0
2021-05-15,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,Semifinals,3,Djokovic N.,Sonego L.,1.0,33.0,11463.0,1817.0,6.0,3.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,216,3.0,216,11,95.0
2021-05-15,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,Quarterfinals,3,Djokovic N.,Tsitsipas S.,1.0,5.0,11463.0,7610.0,4.0,6.0,7.0,5.0,7.0,5.0,,,,,2.0,1.0,Completed,216,3.0,216,33,87.0
2021-05-15,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,Semifinals,3,Nadal R.,Opelka R.,3.0,47.0,9630.0,1382.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,207,2.0,206,9,96.0
2021-05-16,2021,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,The Final,3,Nadal R.,Djokovic N.,3.0,1.0,9630.0,11463.0,7.0,5.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,207,3.0,206,18,92.0
2021-05-19,2021,Geneva Open,ATP250,Outdoor,Clay,2nd Round,3,Ruud C.,Sandgren T.,21.0,67.0,2485.0,1018.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,102,2.0,86,11,89.0
2021-05-20,2021,Lyon Open,ATP250,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Paul T.,5.0,53.0,7430.0,1155.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,170,2.0,166,9,95.0
2021-05-20,2021,Geneva Open,ATP250,Outdoor,Clay,Quarterfinals,3,Ruud C.,Koepfer D.,21.0,59.0,2485.0,1105.0,2.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,102,3.0,86,9,91.0
2021-05-21,2021,Geneva Open,ATP250,Outdoor,Clay,Semifinals,3,Ruud C.,Andujar P.,21.0,75.0,2485.0,950.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,102,2.0,86,8,91.0
2021-05-21,2021,Lyon Open,ATP250,Outdoor,Clay,Quarterfinals,3,Tsitsipas S.,Nishioka Y.,5.0,60.0,7430.0,1084.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,170,2.0,166,5,97.0
2021-05-22,2021,Geneva Open,ATP250,Outdoor,Clay,The Final,3,Ruud C.,Shapovalov D.,21.0,15.0,2485.0,2675.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,102,2.0,86,16,84.0
2021-05-22,2021,Lyon Open,ATP250,Outdoor,Clay,Semifinals,3,Tsitsipas S.,Musetti L.,5.0,88.0,7430.0,860.0,4.0,6.0,6.0,3.0,6.0,0.0,,,,,2.0,1.0,Completed,170,3.0,166,4,98.0
2021-05-23,2021,Lyon Open,ATP250,Outdoor,Clay,The Final,3,Tsitsipas S.,Norrie C.,5.0,49.0,7430.0,1315.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,170,2.0,166,14,92.0
2021-05-25,2021,Belgrade Open,ATP250,Outdoor,Clay,2nd Round,3,Djokovic N.,Moraing M.,1.0,253.0,11063.0,241.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,216,2.0,216,1,100.0
2021-05-27,2021,Belgrade Open,ATP250,Outdoor,Clay,Quarterfinals,3,Djokovic N.,Coria F.,1.0,96.0,11063.0,808.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,216,2.0,216,4,98.0
2021-05-28,2021,Belgrade Open,ATP250,Outdoor,Clay,Semifinals,3,Djokovic N.,Martin A.,1.0,119.0,11063.0,673.0,6.0,1.0,4.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,216,3.0,216,2,99.0
2021-05-29,2021,Belgrade Open,ATP250,Outdoor,Clay,The Final,3,Djokovic N.,Molcan A.,1.0,255.0,11063.0,237.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,216,2.0,216,1,100.0
2021-05-30,2021,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Zverev A.,Otte O.,6.0,152.0,6990.0,485.0,3.0,6.0,3.0,6.0,6.0,2.0,6.0,2.0,6.0,0.0,3.0,2.0,Completed,226,5.0,226,4,98.0
2021-05-30,2021,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Tsitsipas S.,Chardy J.,5.0,60.0,7500.0,1123.0,7.0,6.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,170,3.0,166,20,89.0
2021-05-31,2021,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Istomin D.,8.0,204.0,5605.0,343.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,163,3.0,163,5,97.0
2021-05-31,2021,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Medvedev D.,Bublik A.,2.0,37.0,9793.0,1613.0,6.0,3.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,195,3.0,195,11,95.0
2021-05-31,2021,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Ruud C.,Paire B.,16.0,40.0,2690.0,1544.0,5.0,7.0,6.0,2.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,102,4.0,86,17,83.0
2021-06-01,2021,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Sandgren T.,1.0,66.0,11313.0,1033.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,216,3.0,216,11,95.0
2021-06-01,2021,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Popyrin A.,3.0,63.0,9630.0,1052.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,207,3.0,206,10,95.0
2021-06-01,2021,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Berrettini M.,Daniel T.,9.0,113.0,3958.0,716.0,6.0,0.0,6.0,4.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,107,4.0,104,6,95.0
2021-06-02,2021,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Ruud C.,Majchrzak K.,16.0,126.0,2690.0,636.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,102,3.0,86,1,99.0
2021-06-02,2021,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Zverev A.,Safiullin R.,6.0,182.0,6990.0,393.0,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,226,3.0,226,1,100.0
2021-06-02,2021,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Tsitsipas S.,Martinez P.,5.0,103.0,7500.0,793.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,170,3.0,166,5,97.0
2021-06-02,2021,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Medvedev D.,Paul T.,2.0,52.0,9793.0,1225.0,3.0,6.0,6.0,1.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,195,4.0,195,9,96.0
2021-06-03,2021,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Federer R.,Cilic M.,8.0,47.0,5605.0,1388.0,6.0,2.0,2.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,163,4.0,163,27,86.0
2021-06-03,2021,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Djokovic N.,Cuevas P.,1.0,92.0,11313.0,846.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,216,3.0,216,13,94.0
2021-06-03,2021,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Berrettini M.,Coria F.,9.0,94.0,3958.0,838.0,6.0,3.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,107,3.0,104,4,96.0
2021-06-03,2021,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Nadal R.,Gasquet R.,3.0,53.0,9630.0,1213.0,6.0,0.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,207,3.0,206,17,92.0
